input1	synset1ID	synset1Cat	synset1Class	synset1Hypernyms	input2	synset2ID	synset2Cat	synset2Class	synset2Hypernyms	SimplePath	LeacockAndChodorow	WuAndPalmer	Resnik	Lin	JiangAndConrath
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.54301
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.6	0.2783	0.0	0.0	0.0	0.53556
grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.53333
grausam					gl�hend										
schauerlich					gr��lich										
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	108344.0	adj	Relation	[unklar]	0.5	0.21239	0.0	0.0	0.0	0.44615
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.45593
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.75	0.41148	0.44444	0.19127	0.3468	0.63975
schauerlich	799.0	adj	Gefuehl	[beängstigend]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.55	0.2437	0.0	0.0	0.0	0.44625
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	108344.0	adj	Relation	[unklar]	0.5	0.21239	0.0	0.0	0.0	0.43744
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.44722
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.55	0.2437	0.0	0.0	0.0	0.43976
schauerlich	96289.0	adj	Allgemein	[bös, böse]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.55	0.2437	0.0	0.0	0.0	0.43753
schauerlich					gl�hend										
gr��lich					dumpf										
gr��lich					gl�hend										
dumpf					gl�hend										
